,PARCHEGGIO,PROVINCIA,DENOMINAZIONE,SITO WEB,ACCESSO AI DISABILI,TELEFONO,COMUNE,INDIRIZZO,EMAIL,LAGO,FITNESS,SAUNA,ARIA CONDIZIONATA,ANIMALI AMMESSI,PISCINA,PISCINA COPERTA
7471,Vero,VENEZIA,NINFEA,www.columbia-ninfea.com,Vero,0421.972696,JESOLO,BIA BAFILE  XXVIII A.M.,info@columbia-ninfea.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7472,Vero,VENEZIA,NIZZA,www.hotelnizzajesolo.com,Falso,0421380721,JESOLO,Via Bafile,info@hotelnizzajesolo.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7473,Vero,VENEZIA,OASI VERDE,www.hoteloasiverde.com,Falso,0421961331,JESOLO,Via delle Rose,info@hoteloasiverde.com,Falso,Falso,Vero,Vero,Vero,Vero,Falso
7474,Vero,VENEZIA,OCEANIC,www.hoteloceanic.net,Falso,0421971492,JESOLO,Via Mascagni,info@hoteloceanic.net,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7475,Vero,VENEZIA,OLANDA,www.hotelolanda.com,Falso,0421.972718,JESOLO,VIA S. TRENTIN,htolanda@libero.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7476,Vero,VENEZIA,ONDINA,www.hotelondina.com,Falso,0421380893,JESOLO,Via Bafile VII A. M.,hotelondina@libero.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7477,Vero,VENEZIA,ORIZZONTE,www.horizzonte.com,Vero,0421380004,JESOLO,V.le Venezia,hotelorizzonte@email.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7478,Vero,VENEZIA,ORNELLA,www.hotelornella.com,Falso,0421.380974,JESOLO,V.le Venezia,info@hotelornella.com,Falso,Falso,Falso,Vero,Falso,Falso,Falso
7479,Vero,VENEZIA,PALM BEACH,www.palmbeach.it,Falso,0421961317,JESOLO,Via Oriente,info@palmbeach.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7480,Vero,VENEZIA,PALME,www.palmehotel.it,Falso,0421.371015,JESOLO,Via Padova,info@palmehotel.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7481,Vero,VENEZIA,PANAMA,www.elpiro.com,Falso,0421.971569,JESOLO,VIA CANOVA,panama@elpiro.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7482,Vero,VENEZIA,PANORAMA,www.hotelpanorama-jesolo.it,Falso,0421370145,JESOLO,Via Bafile,info@hotelpanorama-jesolo.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
7483,Vero,VENEZIA,PARIOLI,www.hotelparioli.com,Falso,0421.370563,JESOLO,VIA BAFILE XVIII A. M.,info@hotelparioli.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7484,Vero,VENEZIA,PICCADILLY,www.hotelpiccadilly.com,Falso,0421.372121,JESOLO,VIA BAFILE,info@hotelpiccadilly.com,Falso,Vero,Vero,Vero,Vero,Vero,Falso
7485,Vero,VENEZIA,PIGALLE,www.hpigalle.com,Falso,0421.971617,JESOLO,VIA PADOVA,info@hpigalle.eu,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7486,Vero,VENEZIA,PLAZA ESPLANADE,www.hotelplazaesplanade.com,Falso,0421.370828 - 0421.370225,JESOLO,VIA BAFILE  XXV° A.M.,info@hotelplazaesplanade.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7487,Vero,VENEZIA,PORTOFINO,www.hotelportofino.it,Falso,0421.972321,JESOLO,P.ZZA TRENTO,info@hotelportofino.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7488,Vero,VENEZIA,PRESIDENT,www.hotelpresidentjesolo.com,Falso,0421.971811,JESOLO,VIA DEI MILLE,info@hotelpresidentjesolo.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7489,Vero,VENEZIA,RADO,www.hotelrado.com,Falso,0421.961015,JESOLO,VIA OLANDA,info@hotelrado.com,Falso,Falso,Falso,Vero,Falso,Falso,Falso
7490,Vero,VENEZIA,RAGNO,www.ragnohoteljesolo.it,Vero,0421.380112,JESOLO,VIA DALMAZIA,info@ragnohoteljesolo.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7491,Vero,VENEZIA,REGINA,www.hotelreginajesolo.it,Falso,0421.93400,JESOLO,VIA BAFILE,info@hotelreginajesolo.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7492,Vero,VENEZIA,RENO,www.hotelreno.it,Falso,0421.961745,JESOLO,VIA LEVANTINA,info@hotelreno.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7493,Vero,VENEZIA,RIDENTE,www.albergo-ridente.com,Falso,0421.380738,JESOLO,VIA D. ALIGHIERI,info@albergo-ridente.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7494,Vero,VENEZIA,RIVIERA,www.hotel-riviera.org,Falso,0421.961222,JESOLO,VIA LEVANTINA,info@hotel-riviera.org,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7495,Vero,VENEZIA,ROBY,www.hotel-roby.it,Falso,0421371080,JESOLO,Via Gorizia,info@hotel-roby.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7496,Vero,VENEZIA,ROMA,www.hotelromajesolo.it,Falso,0421971523,JESOLO,Via Verdi,info@hotelromajesolo.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7497,Falso,VENEZIA,ROSA,www.hotelrosajesolo.it,Falso,0421.380081,JESOLO,VIA G. MAMELI,info@hotelrosajesolo.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
7498,Vero,VENEZIA,ROSANNA,www.hotelrosanna.it,Vero,0421.93404,JESOLO,VIA D. ALIGHIERI VII° A.M.,info@hotelrosanna.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7499,Vero,VENEZIA,RUHL BEACH HOTEL & SUITES,www.hotelruhl.it,Falso,0421362370,JESOLO,Via Altinate I A. M.,info@hotelruhl.it,Falso,Falso,Falso,Vero,Falso,Vero,Falso
7500,Vero,VENEZIA,SAN CARLO GARNI',www.hotelgarnisancarlo.com,Falso,0421.382110,JESOLO,VIA DEI PIOPPI,info@hotelgarnisancarlo.com,Falso,Falso,Falso,Vero,Falso,Falso,Falso
7501,Falso,VENEZIA,SAN MARCO  GARNI,www.sanmarcohotel.info,Falso,0421.91636,JESOLO,VIA MEDUSE,infohotel@sanmarcohotel.info,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7502,Vero,VENEZIA,SAN REMO,www.sanremo-hotel.it,Falso,0421.370563,JESOLO,VIA BAFILE XVIII A. M.,info@sanremo-hotel.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7503,Vero,VENEZIA,SANTIAGO,www.hotelsantiago.com,Falso,0421.961370,JESOLO,VIA F. GIOIA,info@hotelsantiago.com,Falso,Vero,Falso,Vero,Vero,Falso,Falso
7504,Vero,VENEZIA,SAVOIA,www.hotelsavoiajesolo.it,Falso,0421.972793,JESOLO,VIA ORIANI,info@hotel-savoia.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7505,Vero,VENEZIA,SAYONARA,www.hotelsayonarajesolo.it,Falso,0421.961651,JESOLO,VIA ALTINATE 1° A.M.,sayonara.pavanetto@tin.it,Falso,Falso,Vero,Vero,Vero,Vero,Falso
7506,Vero,VENEZIA,SMERALDO,www.smeraldo-hotel.it,Falso,0421.370351,JESOLO,VIA BAFILE XIII a.m.,info@smeraldo-hotel.it,Falso,Vero,Vero,Vero,Vero,Falso,Falso
7507,Vero,VENEZIA,SOFIA,www.sofiahotel.com,Falso,0421.971993,JESOLO,VIA TREVISO,info@sofiahotel.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7508,Vero,VENEZIA,SOLEMARE,www.hotelsolemare.com,Falso,0421.380529,JESOLO,VIA BAFILE III A.M.,info@hotelsolemare.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7509,Vero,VENEZIA,SORRENTO,www.hotelsorrento.it,Falso,0421370744,JESOLO,Via Bafile,info@hotelsorrento.it,Falso,Falso,Falso,Falso,Vero,Falso,Falso
7510,Vero,VENEZIA,SOUVENIR,www.hotel-souvenir.it,Falso,0421.380562,JESOLO,Via Venezia I A.M.,info@hotel-souvenir.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7511,Vero,VENEZIA,SPERANZA,www.albergosperanza.it,Falso,0421380021,JESOLO,Via Bafile,info@albergosperanza.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7512,Vero,VENEZIA,STELLA D'ORO,www.hotelstelladoro.net,Vero,0421370678,JESOLO,Via Bafile,stelladorohotel@gmail.com,Falso,Falso,Falso,Vero,Falso,Falso,Falso
7513,Vero,VENEZIA,STOCKHOLM,www.hotelstockholm.it,Falso,0421371235,JESOLO,Via dei Mille,info@hotelstockholm.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7514,Vero,VENEZIA,STORIONE,www.hotelstorione.it,Falso,0421.363212,JESOLO,VIA LEVANTINA,info@hotelstorione.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7515,Vero,VENEZIA,STRAND,www.strandhotel.it,Falso,0421.381379,JESOLO,Via Dalmazia,info@strandhotel.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7516,Vero,VENEZIA,TAMPICO,www.hoteltampico.it,Falso,0421961785,JESOLO,Via Olanda,info@hoteltampico.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7517,Vero,VENEZIA,TELENIA,www.hoteltelenia.it,Falso,0421.92209,JESOLO,V.le Venezia IV A.M.,info@hoteltelenia.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
7518,Vero,VENEZIA,TERRAMARE,www.terramarehotel.com,Falso,0421.91979,JESOLO,VIA DEI PIOPPI  II a.m.,info@terramarehotel.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7519,Vero,VENEZIA,TOKIO,www.hotel-tokio.it,Falso,0421.362396,JESOLO,Via Altinate,info@hotel-tokio.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
7520,Vero,VENEZIA,TOLEDO,www.hoteltoledo.it,Falso,0421370279,JESOLO,Via Nausicaa,info@hoteltoledo.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7521,Vero,VENEZIA,TORINO,www.hoteltorinojesolo.it,Falso,0421972754,JESOLO,Via S. Trentin,info@hoteltorinojesolo.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7522,Vero,VENEZIA,TOURING,www.hoteltouringjesolo.com,Falso,0421380642,JESOLO,Via Bafile,info@hoteltouringjesolo.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7523,Falso,VENEZIA,TRENTO,www.hoteljesolotrento.it,Falso,0421.372063,JESOLO,Via S. TRENTIN,info@hoteljesolotrento.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7524,Vero,VENEZIA,TREVI,www.hoteltrevivenezia.com,Falso,0421971762,JESOLO,Via Padova,INFO@HOTELTREVIVENEZIA.COM,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7525,Vero,VENEZIA,TRIFOGLIO,www.hoteltrifoglio.com,Falso,0421.972189,JESOLO,P.ZZA TRENTO,info@hoteltrifoglio.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7526,Vero,VENEZIA,TROPICAL,www.tropicalhotel.it,Falso,0421.362364,JESOLO,Via Altinate,info@tropicalhotel.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7527,Vero,VENEZIA,TROVATORE,www.hoteltrovatore.com,Falso,0421.971596,JESOLO,VIA U. FOSCOLO,info@hoteltrovatore.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7528,Vero,VENEZIA,UMBERTO,www.hotelumberto.net,Falso,042192016,JESOLO,Via Dalmazia III A. M.,info@hotelumberto.net,Falso,Falso,Falso,Vero,Falso,Falso,Falso
7529,Vero,VENEZIA,UTE,www.hotelute.com,Vero,0421971416,JESOLO,Via Gorizia,info@hotelute.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7530,Vero,VENEZIA,VENEZIA,www.hotelveneziajesolo.it,Falso,0421.972646,JESOLO,VIA S. TRENTIN,info@hotelveneziajesolo.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7531,Vero,VENEZIA,VENEZUELA,www.hotelvenezuela.it,Falso,0421380992,JESOLO,Via Bafile,info@hotelvenezuela.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7532,Vero,VENEZIA,VERDI,www.hotelverdijesolo.com,Vero,0421371777,JESOLO,Via Verdi,info@hotelverdijesolo.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7533,Vero,VENEZIA,VIANELLO,www.hotelvianello.it,Falso,0421.961517 - 0421.362374,JESOLO,VIA TORCELLO,info@hotelvianello.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7534,Vero,VENEZIA,VILLA EUGENIA,www.villaeugenia.it,Falso,0421.91712,JESOLO,Via D. Alighieri,info@villaeugenia.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7535,Vero,VENEZIA,VILLA SERENA,www.hotelvillaserena.org,Falso,0421380017,JESOLO,Via Bafile,info@hotelvillaserena.org,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7536,Vero,VENEZIA,WALLY,www.wallyhotel.com,Falso,0421371126,JESOLO,P.zza Trento,info@wallyhotel.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7537,Vero,VENEZIA,WINDSOR,www.hotelwindsorjesolo.it,Falso,0421380870,JESOLO,V.le Venezia,hwindsor@tin.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7538,Vero,VENEZIA,ZODIACO,www.hotelzodiaco.org,Falso,0421371577,JESOLO,Largo Augustus,INFO@HOTELZODIACO.ORG,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7539,Vero,VENEZIA,AGORA' PARK HOTEL,www.agoraparkhotel.it,Falso,0421.370238,JESOLO,Via Bafile XIX A.M.,info@agoraparkhotel.it,Falso,Vero,Falso,Vero,Vero,Vero,Falso
7540,Vero,VENEZIA,BELLARIVA,www.hotelbellarivajesolo.it,Falso,0421.371944,JESOLO,VIA BAFILE XI A.M.,info@hotelbellarivajesolo.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7541,Vero,VENEZIA,BERTHA,www.hotel-bertha.it,Falso,0421.961334,JESOLO,VIA VENIER,info@hotel-bertha.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7542,Vero,VENEZIA,CARAVELLE,www.geturhotels.com,Falso,0421.961682,JESOLO,VIA LEVANTINA,caravelle@geturhotels.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7543,Vero,VENEZIA,DERBY,www.derbyhotel.it,Falso,0421.371063,JESOLO,VIA PADOVA,info@derbyhotel.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7544,Vero,VENEZIA,GARDENIA,www.hotelgardeniajesolo.it,Falso,0421.380718,JESOLO,VIA BAFILE IV A.M.,info@hotelgardeniajesolo.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7545,Vero,VENEZIA,LA BUSSOLA,www.hotelbussolajesolo.it,Falso,0421.92180/93273,JESOLO,VIA LEVANTINA I A.M.,hotel.la.bussola@rivellashotels.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7546,Vero,VENEZIA,LAS VEGAS,www.lasvegasjesolohotel.it,Falso,0421.971515,JESOLO,VIA P. MASCAGNI,info@lasvegasjesolohotel.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7547,Vero,VENEZIA,NETTUNO,www.hotel-nettuno.com,Falso,0421.370301-02,JESOLO,VIA BAFILE XXIII  A. M.,info@hotel-nettuno.com,Falso,Vero,Vero,Vero,Vero,Vero,Vero
7548,Vero,VENEZIA,PARK HOTEL PERU',www.hotelperujesolo.com,Falso,0421.362273,JESOLO,VIA ALTINATE,info@hotelperujesolo.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7549,Vero,VENEZIA,UNIVERSO,www.hotel-universo.it,Vero,0421.972298,JESOLO,VIA TREVISO,info@hotel-universo.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7550,Vero,VENEZIA,VIENNA,www.hotelviennajesolo.it,Falso,0421.972777,JESOLO,VIA BAFILE,info@hotelviennajesolo.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7551,Vero,VENEZIA,ADLON,www.hoteladlonjesolo.it,Falso,0421.92212,JESOLO,Via D. Alighieri - 2° A.M.,info@hoteladlonjesolo.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7552,Vero,VENEZIA,AMBASCIATORI PALACE,www.hotelambasciatoripalace.com,Falso,0421.370918,JESOLO,VIA ZARA,info@hotelambasciatoripalace.com,Falso,Falso,Falso,Vero,Falso,Vero,Falso
7553,Vero,VENEZIA,ANCORA,www.hotelancorajesolo.it,Falso,0421.370507,JESOLO,VIA BAFILE XIV A.M.,hotel.ancora@libero.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7554,Vero,VENEZIA,ANTHONY,www.hotelanthony.it,Falso,0421.971711,JESOLO,Via Padova,info@hotelanthony.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7555,Vero,VENEZIA,APOLLO,www.polohotelsgroup.it,Falso,0421.93317,JESOLO,VIA COLLEONI,aldebaran@polohotelsgroup.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7556,Vero,VENEZIA,BEAU RIVAGE PINETA,www.beaurivagepineta.com,Falso,0421.961074,JESOLO,PIAZZA EUROPA,info@beaurivagepineta.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7557,Vero,VENEZIA,BRIONI MARE,www.menazzahotels.it,Falso,042192610,JESOLO,Via Dante  VII A. M.,info@menazzahotels.it,Falso,Vero,Falso,Vero,Vero,Vero,Falso
7558,Vero,VENEZIA,BRISTOL,www.bristol-hotel.it,Falso,0421.371230,JESOLO,VIA PADOVA,info@bristol-hotel.it,Falso,Vero,Falso,Vero,Vero,Vero,Vero
7559,Vero,VENEZIA,BYRON BELLAVISTA,www.byronbellavista.com,Falso,0421371023,JESOLO,Via Padova,byron@byronbellavista.com,Falso,Falso,Vero,Vero,Vero,Vero,Falso
7560,Vero,VENEZIA,CAMBRIDGE,www.hotelcambridge.com,Falso,0421.972751,JESOLO,VIA BAFILE,info@hotelcambridge.com,Falso,Falso,Falso,Vero,Falso,Vero,Falso
7561,Vero,VENEZIA,COLOMBO,www.menazzahotels.it,Falso,0421370779,JESOLO,Via Aquileia,info@menazzahotels.it,Falso,Falso,Vero,Vero,Vero,Vero,Falso
7562,Vero,VENEZIA,COPPE,www.coppehotels.com,Falso,0421.362328,JESOLO,VIA ALTINATE,info@coppehotels.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7563,Vero,VENEZIA,EDEN,www.edenhoteljesolo.it,Vero,0421.372433,JESOLO,VIA BAFILE,info@edenhoteljesolo.it,Falso,Falso,Falso,Vero,Falso,Vero,Falso
7564,Vero,VENEZIA,ELPIRO,www.elpiro.com,Vero,0421.971891,JESOLO,Via C. Monteverdi,info@elpiro.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7565,Vero,VENEZIA,EUROPA,www.hoteleuropajesolo.it,Vero,0421.371631,JESOLO,VIA A. BAFILE,info@hoteleuropajesolo.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7566,Vero,VENEZIA,EXCELSIOR,www.excelsior-jesolo.it,Vero,0421.370934,JESOLO,Via Zara,info@excelsior-jesolo.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7567,Vero,VENEZIA,FLORIDA,www.geturhotels.com,Falso,0421.972560,JESOLO,Via Padova,jesolohotels@geturhotels.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7568,Vero,VENEZIA,HELIOS,www.helioshotel.it,Falso,0421.971948,JESOLO,VIA PADOVA,info@helioshotel.it,Falso,Vero,Vero,Vero,Vero,Vero,Falso
7569,Vero,VENEZIA,HOTEL BOUTIQUE BALI,www.balihotel.it,Falso,0421380138,JESOLO,VIA D. ALIGHIERI,info@balihotel.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
7570,Vero,VENEZIA,HOTEL CAVALIERI PALACE,www.hotelcavalieripalace.com,Falso,0421.971969,JESOLO,Via Mascagni,info@hotelcavalieripalace.com,Falso,Vero,Vero,Vero,Vero,Vero,Falso
7571,Vero,VENEZIA,LE SOLEIL - (temp. chiusa),www.hotellesoleil.it,Vero,0421.972110,JESOLO,Via Treviso,info@hotellesoleil.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7572,Vero,VENEZIA,MAJESTIC TOSCANELLI,www.majestic-hotel.it,Falso,0421371331,JESOLO,Via Canova,info@majestic-hotel.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7573,Vero,VENEZIA,MILTON,www.hotelmiltonjesolo.com,Falso,0421.971788,JESOLO,Via Verdi,info@hotelmiltonjesolo.com,Falso,Vero,Falso,Vero,Falso,Vero,Falso
7574,Vero,VENEZIA,MONACO & QUISISANA,www.thegiannettihotelsgroup.com,Falso,0421371016,JESOLO,Via Palladio,info@thegiannettihotelsgroup.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7575,Vero,VENEZIA,NIAGARA,www.rivellashotels.com,Falso,0421380533,JESOLO,Via Bafile VII A.M.,info@rivellahotels.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7576,Vero,VENEZIA,ORIENT & PACIFIC,www.orient-pacific.net,Falso,0421961285,JESOLO,P.zza Torino,info@orient-pacific.net,Falso,Falso,Falso,Vero,Falso,Vero,Falso
7577,Vero,VENEZIA,OXFORD,www.hotel-oxford.it,Falso,0421.370410,JESOLO,VIA ZARA,info@hotel-oxford.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7578,Vero,VENEZIA,PARK HOTEL CELLINI,www.parkhotelcellini.it,Falso,0421380108,JESOLO,Via Dalmazia,info@parkhotelcellini.it,Falso,Vero,Vero,Vero,Falso,Vero,Falso
7579,Vero,VENEZIA,PARK HOTEL MARACAIBO,www.maracaibohotel.it,Falso,0421363123,JESOLO,Via Carlo Zeno,info@maracaibohotel.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7580,Vero,VENEZIA,PRINCIPE PALACE,www.principepalace.com,Falso,0421370474,JESOLO,P.zza Mazzini,info@principepalace.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7581,Vero,VENEZIA,REGENT'S,www.regentshotel.it,Vero,0421961844-0421362974,JESOLO,Via L. da Vinci,info@regentshotel.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7582,Vero,VENEZIA,RIVAMARE,www.rivamarehotel.com,Vero,0421.370432,JESOLO,Via Bafile XVII A.M.,info@rivamarehotel.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7583,Vero,VENEZIA,SALUS,www.hotelsalus.com,Falso,0421.372842,JESOLO,Via G. Verdi,info@hotelsalus.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7584,Vero,VENEZIA,SIRENETTA,www.hotel-sirenetta.it,Vero,0421.972212,JESOLO,Via Zara,info@hotel-sirenetta.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7585,Vero,VENEZIA,SVEZIA E SCANDINAVIA,www.svezia-scandinavia.com,Vero,0421.380601,JESOLO,Via Levantina,info@svezia-scandinavia.com,Falso,Falso,Falso,Vero,Falso,Vero,Falso
7586,Vero,VENEZIA,TERMINI BEACH HOTEL,www.hoteltermini.it,Falso,0421.9601,JESOLO,Via Altinate II A. M.,info@hoteltermini.it,Falso,Falso,Falso,Vero,Falso,Vero,Falso
7587,Vero,VENEZIA,VICTORIA FRONTEMARE,www.victoriaprestige.com,Falso,0421371100,JESOLO,Via Padova,info@victoriaprestige.com,Falso,Vero,Falso,Vero,Vero,Vero,Falso
7588,Falso,VENEZIA,VILLA SORRISO,www.villasorriso.com,Vero,0421380654,JESOLO,Via Bafile X A. M.,info@villasorriso.com,Falso,Falso,Vero,Vero,Falso,Vero,Vero
7589,Vero,VENEZIA,ATLANTICO,www.hotel-atlantico.it,Falso,0421381273,JESOLO,Via Bafile III A.M.,info@hotel-atlantico.it,Falso,Vero,Vero,Vero,Vero,Vero,Falso
7590,Vero,VENEZIA,AURORA,www.hotelaurora.org,Vero,0421.972027,JESOLO,PIAZZA AURORA,info@hotelaurora.org,Falso,Falso,Vero,Vero,Vero,Vero,Falso
7591,Vero,VENEZIA,BAUER,www.hotelbauer.it,Falso,0421/961363,JESOLO,V.le Bucintoro,info@hotelbauer.it,Falso,Vero,Falso,Vero,Falso,Vero,Falso
7592,Vero,VENEZIA,BELLEVUE,www.hbjesolo.it,Falso,0421961233,JESOLO,Viale Oriente,info@hbjesolo.it,Falso,Falso,Vero,Vero,Vero,Vero,Falso
7593,Vero,VENEZIA,CARLTON,www.carltonjesolo.com,Vero,0421362288,JESOLO,Via Enotria,info@carltonjesolo.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7594,Vero,VENEZIA,CASA BIANCA AL MARE,www.thegiannettihotelsgroup.com,Vero,0421.370615/16,JESOLO,PIAZZETTA CASA BIANCA,info@thegiannettihotelsgroup.com,Falso,Vero,Falso,Vero,Vero,Vero,Falso
7595,Vero,VENEZIA,CESARE AUGUSTUS,www.menazzahotels.it,Falso,0421.370906,JESOLO,Via Treviso,info@menazzahotels.it,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7596,Vero,VENEZIA,CROCE DI MALTA,www.crocedimalta.info,Falso,0421.961767,JESOLO,Via Altinate VI A. M.,hotel@crocedimalta.info,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7597,Vero,VENEZIA,DELLE NAZIONI,www.nazioni.it,Falso,0421971920,JESOLO,Via Padova,nazioni@nazioni.it,Falso,Falso,Vero,Vero,Vero,Vero,Falso
7598,Vero,VENEZIA,ELITE,www.elite-hotel.it,Falso,0421.961133,JESOLO,Viale Oriente,info@elite-hotel.it,Falso,Falso,Falso,Vero,Falso,Vero,Falso
7599,Vero,VENEZIA,GALLIA,www.hotelgallia.com,Falso,0421.961018,JESOLO,Via del Cigno Bianco,info@hotelgallia.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7600,Vero,VENEZIA,GALLIA (DIPENDENZA),www.hotelgallia.com,Falso,0421.961018,JESOLO,Via del Cigno Bianco,info@hotelgallia.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
7601,Vero,VENEZIA,JESOLOPALACE HOTEL & APARTHOTEL,www.jesolopalace.it,Falso,0421 96 10 13,JESOLO,VIA AIRONE,info@jesolopalace.it,Falso,Vero,Falso,Vero,Vero,Vero,Vero
7602,Vero,VENEZIA,LUXOR & CAIRO WELLNESS HOTEL,www.luxorcairohotel.it,Falso,0421.971422,JESOLO,Via Padova,info@luxorcairohotel.it,Falso,Vero,Vero,Vero,Vero,Vero,Falso
7603,Vero,VENEZIA,MARIVER,www.hotelmariver.it,Falso,0421961045,JESOLO,V. LEONARDO DA VINCI,info@hotelmariver.it,Falso,Vero,Vero,Vero,Falso,Vero,Falso
7604,Vero,VENEZIA,MEDITERRANEO,www.mediterraneojesolo.com,Vero,0421961174,JESOLO,Viale Oriente,info@mediterraneojesolo.com,Falso,Falso,Vero,Vero,Vero,Vero,Vero
7605,Vero,VENEZIA,MONTECARLO,www.montecarlhotel.com,Vero,0421370200,JESOLO,Via Bafile XVI A. M,info@montecarlhotel.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
7606,Vero,VENEZIA,NAPOLEON,www.hotelnapoleon.org,Falso,0421.380506,JESOLO,Via Bafile IV A. M.,info@hotelnapoleon.org,Falso,Vero,Falso,Vero,Vero,Vero,Falso
